     0.10000E-03     0.96588E+00
     0.10202E-03     0.98462E+00
     0.10408E-03     0.10037E+01
     0.10618E-03     0.10232E+01
     0.10833E-03     0.10431E+01
     0.11052E-03     0.10633E+01
     0.11275E-03     0.10840E+01
     0.11503E-03     0.11050E+01
     0.11735E-03     0.11265E+01
     0.11972E-03     0.11483E+01
     0.12214E-03     0.11706E+01
     0.12461E-03     0.11933E+01
     0.12712E-03     0.12165E+01
     0.12969E-03     0.12401E+01
     0.13231E-03     0.12642E+01
     0.13499E-03     0.12887E+01
     0.13771E-03     0.13137E+01
     0.14049E-03     0.13392E+01
     0.14333E-03     0.13652E+01
     0.14623E-03     0.13917E+01
     0.14918E-03     0.14187E+01
     0.15220E-03     0.14462E+01
     0.15527E-03     0.14743E+01
     0.15841E-03     0.15029E+01
     0.16161E-03     0.15320E+01
     0.16487E-03     0.15617E+01
     0.16820E-03     0.15920E+01
     0.17160E-03     0.16229E+01
     0.17507E-03     0.16544E+01
     0.17860E-03     0.16864E+01
     0.18221E-03     0.17191E+01
     0.18589E-03     0.17525E+01
     0.18965E-03     0.17865E+01
     0.19348E-03     0.18210E+01
     0.19739E-03     0.18564E+01
     0.20138E-03     0.18924E+01
     0.20544E-03     0.19290E+01
     0.20959E-03     0.19664E+01
     0.21383E-03     0.20045E+01
     0.21815E-03     0.20433E+01
     0.22255E-03     0.20830E+01
     0.22705E-03     0.21232E+01
     0.23164E-03     0.21643E+01
     0.23632E-03     0.22063E+01
     0.24109E-03     0.22490E+01
     0.24596E-03     0.22925E+01
     0.25093E-03     0.23370E+01
     0.25600E-03     0.23822E+01
     0.26117E-03     0.24283E+01
     0.26645E-03     0.24753E+01
     0.27183E-03     0.25231E+01
     0.27732E-03     0.25719E+01
     0.28292E-03     0.26216E+01
     0.28864E-03     0.26723E+01
     0.29447E-03     0.27239E+01
     0.30042E-03     0.27766E+01
     0.30649E-03     0.28303E+01
     0.31268E-03     0.28850E+01
     0.31899E-03     0.29407E+01
     0.32544E-03     0.29975E+01
     0.33201E-03     0.30553E+01
     0.33872E-03     0.31142E+01
     0.34556E-03     0.31744E+01
     0.35254E-03     0.32356E+01
     0.35966E-03     0.32981E+01
     0.36693E-03     0.33616E+01
     0.37434E-03     0.34264E+01
     0.38190E-03     0.34925E+01
     0.38962E-03     0.35597E+01
     0.39749E-03     0.36283E+01
     0.40552E-03     0.36982E+01
     0.41371E-03     0.37694E+01
     0.42207E-03     0.38418E+01
     0.43060E-03     0.39157E+01
     0.43929E-03     0.39912E+01
     0.44817E-03     0.40677E+01
     0.45722E-03     0.41460E+01
     0.46646E-03     0.42256E+01
     0.47588E-03     0.43068E+01
     0.48550E-03     0.43893E+01
     0.49530E-03     0.44735E+01
     0.50531E-03     0.45593E+01
