   7.4505000000000006E-005  -1.6050933761635946E-016  -7.5661890945440944E-012   88.536000000000016     
   1.0398000000000000E-004  -2.3300302861455977E-016   2.6471939462353354E-012   121.98000000000003     
   1.4511999999999999E-004   1.6913657123544404E-016   8.9120716783727443E-013   168.03999999999996     
   2.0252000000000001E-004  -4.9117271978577709E-016  -4.1441321163671534E-012   231.46000000000012     
   2.8265000000000001E-004   0.0000000000000000        3.5707073041349837E-012   318.70999999999998     
   3.9446000000000001E-004   0.0000000000000000        2.5217793122627726E-012   438.58999999999997     
   5.5051999999999998E-004   9.4284892535633490E-016   1.1855018856152282E-012   602.88999999999942     
   7.6831000000000002E-004  -2.7490469767045345E-016  -3.4321808313764180E-012   827.10000000000025     
   1.0723000000000000E-003  -4.0207546497476917E-016  -1.0115397098597261E-012   1131.0000000000005     
   1.4965000000000000E-003  -1.1823135544659440E-015   5.3423977206198313E-013   1538.5000000000018     
   2.0885000000000001E-003   1.0949324638506803E-015   2.5999270757458747E-012   2076.5999999999976     
   2.9147000000000001E-003   1.8053996678641190E-015  -1.0129821439082486E-012   2770.6999999999948     
   4.0677999999999999E-003  -2.3768154893383574E-015   5.3107948576138007E-012   3635.2000000000085     
   4.4213000000000004E-003   4.6913816406928997E-016   4.1572452291174954E-012   3877.2999999999984     
   4.8054999999999999E-003   4.4053993788952706E-016  -1.4947481484026710E-012   4128.9999999999982     
   5.2231999999999999E-003  -8.2881004399045668E-016  -2.9754068190819035E-012   4389.4000000000033     
   5.6771000000000000E-003  -2.1480282811598904E-015   2.1469991533936070E-013   4657.5000000000100     
   6.1704000000000004E-003  -3.6882870423493583E-016   6.1064409552584721E-012   4931.8000000000020     
   6.7067000000000003E-003   4.3635080111160096E-015   2.6413057681194521E-012   5210.7999999999774     
   7.2895000000000000E-003   1.9871340642854834E-015  -4.2224377242607657E-012   5492.2999999999893     
   7.9229999999999995E-003  -7.8757767732328342E-016  -2.2560038148335139E-012   5774.0000000000045     
   8.6116000000000005E-003  -7.5128839215328816E-016   5.0858477037191293E-013   6052.9000000000042     
   9.3599000000000009E-003   0.0000000000000000       -1.0230115777550262E-012   6325.8000000000002     
   1.0173000000000000E-002  -2.6226929537526700E-015   3.1801011305558894E-013   6588.8000000000175     
   1.1057000000000001E-002   1.0640787408498982E-015   1.7700957566484410E-012   6837.7999999999929     
   1.2017999999999999E-002   2.5736288569934874E-016  -8.9922326039349091E-013   7067.7999999999984     
   1.3063000000000000E-002  -7.5024309979069023E-016  -3.3984132318151799E-013   7273.6000000000058     
   1.4198000000000001E-002  -3.6626405870444779E-016   6.4411324939733998E-013   7449.5000000000027     
   1.5432000000000000E-002   8.3885142794788895E-016   2.5109155132351885E-013   7589.4999999999936     
   1.6773000000000000E-002   1.1830825388916144E-016  -7.0501462354827893E-013   7687.4999999999991     
   1.8231000000000001E-002  -1.1754374174771273E-015  -5.3336914987125719E-013   7737.5000000000091     
   1.9814999999999999E-002  -1.4111449840673282E-015   1.0077409252034142E-012   7734.1000000000113     
   2.1537000000000001E-002   2.4892656740432367E-015   7.8930861467857806E-013   7672.6999999999807     
   2.3408999999999999E-002   9.6362641567338123E-016  -3.0237402904385777E-013   7550.5999999999931     
   2.5443000000000000E-002   1.4814627964266533E-015  -3.2677982711437729E-013   7366.9999999999891     
   2.7654000000000001E-002  -6.3831356627616263E-016  -2.1266293136428249E-013   7124.2000000000044     
   3.0057000000000000E-002   7.9916937021477876E-016   3.8108313610883897        6828.2999999999947     
   3.2668999999999997E-002   2.0773518913249925E-002   1.6813577955463472        6356.8459406238344     
   3.5507999999999998E-002   6.1939788014524870E-003  -5.1207432080753499        6082.1274316208082     
   3.8594000000000003E-002  -9.5593038388924918E-003  -4.7337145055650875        5792.9768256076468     
   4.1947999999999999E-002  -2.4083627681909130E-002  -3.6194412085886043        5492.5812826233232     
   4.5594000000000003E-002  -3.4462089185106480E-002  -1.8948860841696238        5183.9497382092777     
   4.9556000000000003E-002  -3.7872416227673150E-002  0.18965984713450723        4870.1441254061383     
   5.3863000000000001E-002  -3.2137446614834544E-002   2.2619098415841243        4553.8490817569782     
   5.8543999999999999E-002  -1.6816243697931350E-002   3.8060985814618764        4237.7632597094134     
   6.3630999999999993E-002   5.4921203548488062E-003   4.3222198841765085        3924.3470138855491     
   6.8598000000000006E-002   2.6654331671008457E-002   3.5894832790735656        3645.7256201393138     
   7.3565000000000005E-002   4.1150047249165676E-002   1.8546444099212955        3391.4420013996014     
   7.8532000000000005E-002   4.5078369239166555E-002 -0.33395458567917302        3158.9975423598817     
   8.3499000000000004E-002   3.7832542395028798E-002  -2.3810368388469136        2946.1400323253592     
   8.8466000000000003E-002   2.1425149282061275E-002  -3.7647966397632189        2750.8623632137419     
   9.3433000000000002E-002   4.3305257562097771E-004  -4.1496943015246934        2571.3864544729736     
   9.8400000000000001E-002  -1.9797913909285026E-002  -3.5036173530088348        2406.2385027220989     
  0.10337000000000000       -3.4378975279935435E-002  -2.0686331674218721        2254.4041029254595     
  0.10833000000000000       -4.0356727493649686E-002 -0.20903436018016919        2115.4735912417559     
  0.11330000000000000       -3.6434743240333724E-002   1.6323477814835101        1988.1372709952498     
  0.11827000000000000       -2.4131190545703604E-002   3.0028370534672852        1871.9729356054963     
  0.12323000000000001       -6.6271061529063514E-003   3.6098393753927551        1766.5068282707844     
  0.12820000000000001        1.1716131882832222E-002   3.3280771183389390        1670.6267170559890     
  0.13317000000000001        2.6453980403382687E-002   2.2806215387038904        1583.3150156048089     
  0.13814000000000001        3.4385509977548960E-002  0.73610196658481897        1503.1146366636037     
  0.14310000000000000        3.3780651216898092E-002 -0.90637719936347594        1428.9298201326733     
  0.14807000000000001        2.5369479975379552E-002  -2.2419214525037887        1359.4124139851222     
  0.15304000000000001        1.1495951979010413E-002  -3.0001750644756786        1293.8262357249225     
  0.15800000000000000       -4.4180881996913612E-003  -3.0109069506579580        1231.5410570114175     
  0.16297000000000000       -1.8398398679942859E-002  -2.3623565646752738        1171.9622283143619     
  0.16794000000000001       -2.7899912452563631E-002  -1.2761170149787873        1115.4201238019007     
  0.17290000000000000       -3.1082940976413700E-002   3.0474257904785418E-002   1062.2168228074786     
  0.17787000000000000       -2.7583845241276907E-002   1.2657401195574778        1012.2826479001066     
  0.18284000000000000       -1.8501484188012285E-002   2.1611870406230977        965.82927506085787     
  0.18781000000000000       -6.1016460574833155E-003   2.5205310428064265        922.92133935162201     
  0.19277000000000000        6.5268777061571158E-003   2.3066380312676742        883.65250814460114     
  0.19774000000000000        1.6798476059516378E-002   1.6231819368653007        847.54257632223016     
  0.20271000000000000        2.2661306158598207E-002  0.63540536763132849        814.10139895415671     
  0.20766999999999999        2.3118925179932040E-002 -0.40974841049445843        782.88064103509248     
  0.21264000000000000        1.8582454115013566E-002  -1.2898363851386918        753.31162136173896     
  0.21761000000000000        1.0297951511653450E-002  -1.8390313808901979        725.07323102451164     
  0.22256999999999999        3.2431162837721211E-004  -1.9309412122745977        697.88366821114460     
  0.22753999999999999       -8.8746956502784701E-003  -1.5740329223089660        671.40854650724771     
  0.23663999999999999       -1.8585128874358460E-002 -0.36722673771300407        625.26054786206851     
  0.24611000000000000       -1.5165675760349828E-002  0.85877751854050999        581.17389484966975     
  0.25595000000000001       -1.6266460566511046E-003   1.2987753129656028        540.32892391337828     
  0.26618999999999998        1.0850764305130593E-002  0.68720676267404812        503.44721295218102     
  0.27683000000000002        1.2288897461999120E-002 -0.36064318079562341        469.77695911937229     
  0.28789999999999999        2.5861916001445207E-003 -0.88453731851683581        437.96733256338689     
  0.29942000000000002       -7.7001935455771886E-003 -0.49570729257820290        406.94354405131827     
  0.31139000000000000       -8.6935032529651991E-003  0.28394939606666370        377.08821764676702     
  0.32385000000000003       -3.9635567843457169E-004  0.59666447533519751        349.28844245757961     
  0.33679999999999999        6.3985534132910285E-003  0.18739459093584188        324.20555344936861     
  0.35027000000000003        4.1967651354858013E-003 -0.32320008625817476        301.17603491701641     
  0.36427999999999999       -2.6589637864788285E-003 -0.30406365943329305        279.27257566525054     
  0.37885000000000002       -4.2817113638524496E-003   9.3570306470445175E-002   258.25577669385058     
  0.39400000000000002        3.6441528763078452E-004  0.24019538657421435        238.68302025851992     
  0.40976000000000001        3.0599900642802875E-003   3.4146267437353828E-003   220.87412736480712     
  0.42614999999999997        2.5876736207775799E-004 -0.15341586172269195        204.38711128636973     
  0.44318999999999997       -2.0455082198521579E-003  -5.1991743781263366E-003   188.76612265552149     
  0.46092000000000000        2.6106408392158114E-004  0.11224742046530034        174.08455277570471     
  0.57560999999999996       -1.0580295408430494E-004  -1.4479789011404010E-003   109.79161627733583     
  0.71884999999999999        0.0000000000000000        4.1019312087209629E-004   68.138000000000005     
  0.89773999999999998        5.1104701572254367E-016   2.8125096505312107E-015   41.710999999999977     
   1.1211000000000000        1.1269065235479972E-015   8.6170850149341529E-016   25.220999999999972     
   1.4000999999999999        7.0672641312920305E-016  -1.7380642946999849E-015   15.080999999999989     
   1.7485999999999999        0.0000000000000000       -9.5271019096907423E-016   8.9284999999999997     
   2.1837000000000000        1.6954499669761489E-016  -4.1535366412311412E-017   5.2385999999999990     
   2.7271000000000001       -1.4566510638962917E-016  -3.0929199433211484E-016   3.0487000000000006     
   3.4056999999999999       -1.2608290552781289E-016   8.2177901290627095E-017   1.7611000000000003     
   4.2531999999999996        0.0000000000000000        1.6981711144988828E-018   1.0105999999999999     
   5.3117000000000001       -1.9263668811707813E-016   2.0885909957336210E-017  0.57633000000000012     
   6.6334999999999997        1.6983677904622255E-016   1.8761953337687241E-016  0.32684999999999992     
   8.2842000000000002        3.0100396503230586E-016  -1.3637817462827217E-016  0.18441999999999995     
   10.346000000000000       -5.3602888404072804E-016  -1.9490982509429203E-016  0.10356000000000005     
   12.920000000000000       -3.5949092860362792E-016   1.7708581438751503E-016   5.7906000000000013E-002
   16.135000000000002        6.4553855278697862E-016   1.2361859019043978E-016   3.2246999999999977E-002
   20.151000000000000        1.9392135442141939E-016   2.9249895303163832E-017   1.7890999999999997E-002
   25.164999999999999        1.2276509995488626E-015  -5.1780236830499451E-017   9.8912999999999883E-003
   31.427000000000000       -1.1139199658604226E-015  -1.6080390533305812E-016   5.4506000000000060E-003
   39.247999999999998       -2.8969030359320100E-016   3.5587432388015595E-017   2.9941000000000008E-003
   49.015000000000001       -7.9346380861291962E-016   5.3270037171535446E-017   1.6397000000000013E-003
   61.212000000000003        1.4532891816525257E-015   9.8845601451337342E-017   8.9523999999999865E-004
   76.444999999999993        1.3350599341035659E-015  -1.6340679358472278E-017   4.8725999999999934E-004
   95.468000000000004        8.2040193143316958E-016   5.1323625740453592E-018   2.6430999999999981E-004
   119.23000000000000        1.8977143675794764E-015   9.9395493294361357E-018   1.4282999999999974E-004
   148.88999999999999        8.8201590300732930E-016  -4.3450317365756841E-017   7.6826999999999934E-005
   185.94999999999999       -1.1545295131128338E-015  -7.1688953682024500E-017   4.1085000000000045E-005
   232.22000000000000       -5.4384137865444351E-015  -8.4351615397289664E-018   2.1805000000000117E-005
   290.00999999999999        1.4786295666479890E-016   5.0130605980077019E-017   1.1456999999999999E-005
   362.17000000000002       -4.2762164138444057E-016  -9.4197173666224449E-019   5.9424000000000026E-006
   452.30000000000001        2.7923549391913390E-016   2.7024247970709006E-018   3.0333999999999992E-006
   564.86000000000001       -1.3914984676933571E-016  -1.0136421611009603E-017   1.5218000000000002E-006
